año,provincia,rubro,genero,empleados,empresa,Superficie en km2,Población total,Densidad hab/km2
2012,Tierra Del Fuego,No metaliferos,Femenino,2,98,,,
2012,Tierra Del Fuego,No metaliferos,Masculino,20,98,,,
2012,Tierra Del Fuego,Rocas de aplicación,Masculino,10,366,,,
2012,Tierra Del Fuego,Servicios mineros y actividades relacionadas,Femenino,1,291,,,
2012,Tierra Del Fuego,Servicios mineros y actividades relacionadas,Masculino,10,291,,,
2012,Tucuman,Metalíferos,Femenino,15,58,22592.0,1731820.0,76.7
2012,Tucuman,Metalíferos,Masculino,72,58,22592.0,1731820.0,76.7
2012,Tucuman,Minerales no clasificados previamente,Femenino,2,218,22592.0,1731820.0,76.7
2012,Tucuman,Minerales no clasificados previamente,Masculino,17,218,22592.0,1731820.0,76.7
2012,Tucuman,No metaliferos,Femenino,13,98,22592.0,1731820.0,76.7
2012,Tucuman,No metaliferos,Masculino,134,98,22592.0,1731820.0,76.7
2012,Tucuman,Rocas de aplicación,Femenino,2,366,22592.0,1731820.0,76.7
2012,Tucuman,Rocas de aplicación,Masculino,62,366,22592.0,1731820.0,76.7
2012,Tucuman,Servicios mineros y actividades relacionadas,Femenino,2,291,22592.0,1731820.0,76.7
2012,Tucuman,Servicios mineros y actividades relacionadas,Masculino,34,291,22592.0,1731820.0,76.7
2013,Buenos Aires,Combustibles-Producción,Femenino,1,7,305907.0,17523996.0,57.3
2013,Buenos Aires,Combustibles-Producción,Masculino,3,7,305907.0,17523996.0,57.3
2013,Buenos Aires,Metalíferos,Femenino,2,54,305907.0,17523996.0,57.3
2013,Buenos Aires,Minerales no clasificados previamente,Femenino,9,217,305907.0,17523996.0,57.3
2013,Buenos Aires,Minerales no clasificados previamente,Masculino,137,217,305907.0,17523996.0,57.3
2013,Buenos Aires,No metaliferos,Femenino,50,96,305907.0,17523996.0,57.3
2013,Buenos Aires,No metaliferos,Masculino,514,96,305907.0,17523996.0,57.3
2013,Buenos Aires,Rocas de aplicación,Femenino,99,371,305907.0,17523996.0,57.3
2013,Buenos Aires,Rocas de aplicación,Masculino,1618,371,305907.0,17523996.0,57.3
2013,Buenos Aires,Servicios mineros y actividades relacionadas,Femenino,44,301,305907.0,17523996.0,57.3
2013,Buenos Aires,Servicios mineros y actividades relacionadas,Masculino,1230,301,305907.0,17523996.0,57.3
2013,CABA,Combustibles-Producción,Femenino,6,7,,,
2013,CABA,Combustibles-Producción,Masculino,31,7,,,
2013,CABA,Litio,Femenino,1,9,,,
2013,CABA,Litio,Masculino,1,9,,,
2013,CABA,Metalíferos,Femenino,91,54,,,
2013,CABA,Metalíferos,Masculino,119,54,,,
2013,CABA,Minerales no clasificados previamente,Femenino,36,217,,,
2013,CABA,Minerales no clasificados previamente,Masculino,104,217,,,
2013,CABA,No metaliferos,Femenino,48,96,,,
2013,CABA,No metaliferos,Masculino,106,96,,,
2013,CABA,Rocas de aplicación,Femenino,17,371,,,
2013,CABA,Rocas de aplicación,Masculino,465,371,,,
2013,CABA,Servicios mineros y actividades relacionadas,Femenino,12,301,,,
2013,CABA,Servicios mineros y actividades relacionadas,Masculino,76,301,,,
2013,Catamarca,Litio,Femenino,15,9,101486.0,429562.0,4.2
2013,Catamarca,Litio,Masculino,202,9,101486.0,429562.0,4.2
2013,Catamarca,Metalíferos,Femenino,154,54,101486.0,429562.0,4.2
2013,Catamarca,Metalíferos,Masculino,1808,54,101486.0,429562.0,4.2
2013,Catamarca,Minerales no clasificados previamente,Femenino,8,217,101486.0,429562.0,4.2
2013,Catamarca,Minerales no clasificados previamente,Masculino,107,217,101486.0,429562.0,4.2
2013,Catamarca,No metaliferos,Masculino,15,96,101486.0,429562.0,4.2
2013,Catamarca,Rocas de aplicación,Femenino,2,371,101486.0,429562.0,4.2
2013,Catamarca,Rocas de aplicación,Masculino,20,371,101486.0,429562.0,4.2
2013,Catamarca,Servicios mineros y actividades relacionadas,Femenino,2,301,101486.0,429562.0,4.2
2013,Catamarca,Servicios mineros y actividades relacionadas,Masculino,92,301,101486.0,429562.0,4.2
2013,Chaco,Combustibles-Producción,Masculino,14,7,99763.0,1129606.0,11.3
2013,Chaco,Rocas de aplicación,Femenino,1,371,99763.0,1129606.0,11.3
2013,Chaco,Rocas de aplicación,Masculino,48,371,99763.0,1129606.0,11.3
2013,Chaco,Servicios mineros y actividades relacionadas,Masculino,7,301,99763.0,1129606.0,11.3
2013,Chubut,Metalíferos,Femenino,24,54,224302.0,592621.0,2.6
2013,Chubut,Metalíferos,Masculino,54,54,224302.0,592621.0,2.6
2013,Chubut,Minerales no clasificados previamente,Femenino,9,217,224302.0,592621.0,2.6
2013,Chubut,Minerales no clasificados previamente,Masculino,163,217,224302.0,592621.0,2.6
2013,Chubut,No metaliferos,Femenino,7,96,224302.0,592621.0,2.6
2013,Chubut,No metaliferos,Masculino,95,96,224302.0,592621.0,2.6
2013,Chubut,Rocas de aplicación,Femenino,21,371,224302.0,592621.0,2.6
2013,Chubut,Rocas de aplicación,Masculino,201,371,224302.0,592621.0,2.6
2013,Chubut,Servicios mineros y actividades relacionadas,Femenino,13,301,224302.0,592621.0,2.6
2013,Chubut,Servicios mineros y actividades relacionadas,Masculino,55,301,224302.0,592621.0,2.6
2013,Cordoba,Metalíferos,Femenino,1,54,,,
2013,Cordoba,Metalíferos,Masculino,4,54,,,
2013,Cordoba,Minerales no clasificados previamente,Femenino,16,217,,,
2013,Cordoba,Minerales no clasificados previamente,Masculino,237,217,,,
2013,Cordoba,No metaliferos,Femenino,6,96,,,
2013,Cordoba,No metaliferos,Masculino,47,96,,,
2013,Cordoba,Rocas de aplicación,Femenino,65,371,,,
2013,Cordoba,Rocas de aplicación,Masculino,962,371,,,
2013,Cordoba,Servicios mineros y actividades relacionadas,Femenino,55,301,,,
2013,Cordoba,Servicios mineros y actividades relacionadas,Masculino,651,301,,,
2013,Corrientes,Minerales no clasificados previamente,Masculino,1,217,89123.0,1212696.0,13.6
2013,Corrientes,No metaliferos,Masculino,2,96,89123.0,1212696.0,13.6
2013,Corrientes,Rocas de aplicación,Femenino,7,371,89123.0,1212696.0,13.6
2013,Corrientes,Rocas de aplicación,Masculino,147,371,89123.0,1212696.0,13.6
2013,Corrientes,Servicios mineros y actividades relacionadas,Masculino,10,301,89123.0,1212696.0,13.6
2013,Entre Rios,Minerales no clasificados previamente,Femenino,1,217,,,
2013,Entre Rios,Minerales no clasificados previamente,Masculino,16,217,,,
2013,Entre Rios,No metaliferos,Masculino,66,96,,,
2013,Entre Rios,Rocas de aplicación,Femenino,19,371,,,
2013,Entre Rios,Rocas de aplicación,Masculino,260,371,,,
2013,Entre Rios,Servicios mineros y actividades relacionadas,Masculino,85,301,,,
2013,Formosa,No metaliferos,Femenino,1,96,75488.0,607419.0,8.0
2013,Formosa,No metaliferos,Masculino,7,96,75488.0,607419.0,8.0
2013,Formosa,Rocas de aplicación,Femenino,4,371,75488.0,607419.0,8.0
2013,Formosa,Rocas de aplicación,Masculino,28,371,75488.0,607419.0,8.0
2013,Jujuy,Litio,Femenino,26,9,53244.0,811611.0,15.2
2013,Jujuy,Litio,Masculino,138,9,53244.0,811611.0,15.2
2013,Jujuy,Metalíferos,Femenino,119,54,53244.0,811611.0,15.2
2013,Jujuy,Metalíferos,Masculino,1573,54,53244.0,811611.0,15.2
2013,Jujuy,Minerales no clasificados previamente,Femenino,7,217,53244.0,811611.0,15.2
2013,Jujuy,Minerales no clasificados previamente,Masculino,33,217,53244.0,811611.0,15.2
2013,Jujuy,No metaliferos,Femenino,8,96,53244.0,811611.0,15.2
2013,Jujuy,No metaliferos,Masculino,129,96,53244.0,811611.0,15.2
2013,Jujuy,Rocas de aplicación,Masculino,4,371,53244.0,811611.0,15.2
2013,Jujuy,Servicios mineros y actividades relacionadas,Femenino,13,301,53244.0,811611.0,15.2
2013,Jujuy,Servicios mineros y actividades relacionadas,Masculino,221,301,53244.0,811611.0,15.2
2013,La Pampa,Minerales no clasificados previamente,Masculino,16,217,143493.0,361859.0,2.5
2013,La Pampa,No metaliferos,Femenino,32,96,143493.0,361859.0,2.5
2013,La Pampa,No metaliferos,Masculino,314,96,143493.0,361859.0,2.5
2013,La Pampa,Rocas de aplicación,Masculino,3,371,143493.0,361859.0,2.5
2013,La Pampa,Servicios mineros y actividades relacionadas,Femenino,2,301,143493.0,361859.0,2.5
2013,La Pampa,Servicios mineros y actividades relacionadas,Masculino,25,301,143493.0,361859.0,2.5
2013,La Rioja,Metalíferos,Femenino,1,54,91494.0,383865.0,4.2
2013,La Rioja,Metalíferos,Masculino,1,54,91494.0,383865.0,4.2
2013,La Rioja,Minerales no clasificados previamente,Masculino,24,217,91494.0,383865.0,4.2
2013,La Rioja,No metaliferos,Femenino,29,96,91494.0,383865.0,4.2
2013,La Rioja,No metaliferos,Masculino,112,96,91494.0,383865.0,4.2
2013,La Rioja,Rocas de aplicación,Masculino,6,371,91494.0,383865.0,4.2
2013,La Rioja,Servicios mineros y actividades relacionadas,Femenino,1,301,91494.0,383865.0,4.2
2013,La Rioja,Servicios mineros y actividades relacionadas,Masculino,2,301,91494.0,383865.0,4.2
2013,Mendoza,Combustibles-Producción,Masculino,58,7,149069.0,2043540.0,13.7
2013,Mendoza,Litio,Femenino,2,9,149069.0,2043540.0,13.7
2013,Mendoza,Litio,Masculino,2,9,149069.0,2043540.0,13.7
2013,Mendoza,Metalíferos,Femenino,3,54,149069.0,2043540.0,13.7
2013,Mendoza,Metalíferos,Masculino,17,54,149069.0,2043540.0,13.7
2013,Mendoza,Minerales no clasificados previamente,Femenino,32,217,149069.0,2043540.0,13.7
2013,Mendoza,Minerales no clasificados previamente,Masculino,228,217,149069.0,2043540.0,13.7
2013,Mendoza,No metaliferos,Femenino,12,96,149069.0,2043540.0,13.7
2013,Mendoza,No metaliferos,Masculino,130,96,149069.0,2043540.0,13.7
2013,Mendoza,Rocas de aplicación,Femenino,9,371,149069.0,2043540.0,13.7
2013,Mendoza,Rocas de aplicación,Masculino,197,371,149069.0,2043540.0,13.7
2013,Mendoza,Servicios mineros y actividades relacionadas,Femenino,18,301,149069.0,2043540.0,13.7
2013,Mendoza,Servicios mineros y actividades relacionadas,Masculino,372,301,149069.0,2043540.0,13.7
2013,Misiones,Minerales no clasificados previamente,Femenino,4,217,29911.0,1278873.0,42.8
2013,Misiones,Minerales no clasificados previamente,Masculino,51,217,29911.0,1278873.0,42.8
2013,Misiones,No metaliferos,Masculino,6,96,29911.0,1278873.0,42.8
2013,Misiones,Rocas de aplicación,Femenino,9,371,29911.0,1278873.0,42.8
2013,Misiones,Rocas de aplicación,Masculino,165,371,29911.0,1278873.0,42.8
2013,Misiones,Servicios mineros y actividades relacionadas,Masculino,3,301,29911.0,1278873.0,42.8
2013,Neuquen,Metalíferos,Femenino,3,54,,,
2013,Neuquen,Metalíferos,Masculino,4,54,,,
2013,Neuquen,Minerales no clasificados previamente,Femenino,10,217,,,
2013,Neuquen,Minerales no clasificados previamente,Masculino,159,217,,,
2013,Neuquen,No metaliferos,Femenino,2,96,,,
2013,Neuquen,No metaliferos,Masculino,57,96,,,
2013,Neuquen,Rocas de aplicación,Femenino,3,371,,,
2013,Neuquen,Rocas de aplicación,Masculino,35,371,,,
2013,Neuquen,Servicios mineros y actividades relacionadas,Femenino,14,301,,,
2013,Neuquen,Servicios mineros y actividades relacionadas,Masculino,321,301,,,
2013,Rio Negro,Metalíferos,Femenino,40,54,,,
2013,Rio Negro,Metalíferos,Masculino,510,54,,,
2013,Rio Negro,Minerales no clasificados previamente,Femenino,6,217,,,
2013,Rio Negro,Minerales no clasificados previamente,Masculino,93,217,,,
2013,Rio Negro,No metaliferos,Femenino,16,96,,,
2013,Rio Negro,No metaliferos,Masculino,232,96,,,
2013,Rio Negro,Rocas de aplicación,Femenino,4,371,,,
2013,Rio Negro,Rocas de aplicación,Masculino,81,371,,,
2013,Rio Negro,Servicios mineros y actividades relacionadas,Femenino,2,301,,,
2013,Rio Negro,Servicios mineros y actividades relacionadas,Masculino,30,301,,,
2013,Salta,Litio,Femenino,50,9,155341.0,1441351.0,9.3
2013,Salta,Litio,Masculino,246,9,155341.0,1441351.0,9.3
2013,Salta,Metalíferos,Femenino,15,54,155341.0,1441351.0,9.3
2013,Salta,Metalíferos,Masculino,76,54,155341.0,1441351.0,9.3
2013,Salta,Minerales no clasificados previamente,Femenino,16,217,155341.0,1441351.0,9.3
2013,Salta,Minerales no clasificados previamente,Masculino,124,217,155341.0,1441351.0,9.3
2013,Salta,No metaliferos,Femenino,17,96,155341.0,1441351.0,9.3
2013,Salta,No metaliferos,Masculino,337,96,155341.0,1441351.0,9.3
2013,Salta,Rocas de aplicación,Femenino,8,371,155341.0,1441351.0,9.3
2013,Salta,Rocas de aplicación,Masculino,98,371,155341.0,1441351.0,9.3
2013,Salta,Servicios mineros y actividades relacionadas,Femenino,12,301,155341.0,1441351.0,9.3
2013,Salta,Servicios mineros y actividades relacionadas,Masculino,278,301,155341.0,1441351.0,9.3
2013,San Juan,Metalíferos,Femenino,225,54,88296.0,822853.0,9.3
2013,San Juan,Metalíferos,Masculino,2585,54,88296.0,822853.0,9.3
2013,San Juan,Minerales no clasificados previamente,Femenino,20,217,88296.0,822853.0,9.3
2013,San Juan,Minerales no clasificados previamente,Masculino,174,217,88296.0,822853.0,9.3
2013,San Juan,No metaliferos,Femenino,6,96,88296.0,822853.0,9.3
2013,San Juan,No metaliferos,Masculino,190,96,88296.0,822853.0,9.3
2013,San Juan,Rocas de aplicación,Femenino,1,371,88296.0,822853.0,9.3
2013,San Juan,Rocas de aplicación,Masculino,38,371,88296.0,822853.0,9.3
2013,San Juan,Servicios mineros y actividades relacionadas,Femenino,60,301,88296.0,822853.0,9.3
2013,San Juan,Servicios mineros y actividades relacionadas,Masculino,1034,301,88296.0,822853.0,9.3
2013,San Luis,Metalíferos,Femenino,1,54,75347.0,542069.0,7.2
2013,San Luis,Metalíferos,Masculino,1,54,75347.0,542069.0,7.2
2013,San Luis,Minerales no clasificados previamente,Femenino,4,217,75347.0,542069.0,7.2
2013,San Luis,Minerales no clasificados previamente,Masculino,67,217,75347.0,542069.0,7.2
2013,San Luis,No metaliferos,Femenino,1,96,75347.0,542069.0,7.2
2013,San Luis,No metaliferos,Masculino,13,96,75347.0,542069.0,7.2
2013,San Luis,Rocas de aplicación,Femenino,1,371,75347.0,542069.0,7.2
2013,San Luis,Rocas de aplicación,Masculino,94,371,75347.0,542069.0,7.2
2013,San Luis,Servicios mineros y actividades relacionadas,Femenino,6,301,75347.0,542069.0,7.2
2013,San Luis,Servicios mineros y actividades relacionadas,Masculino,243,301,75347.0,542069.0,7.2
2013,Santa Cruz,Combustibles-Producción,Femenino,147,7,244458.0,337226.0,1.4
2013,Santa Cruz,Combustibles-Producción,Masculino,2534,7,244458.0,337226.0,1.4
2013,Santa Cruz,Metalíferos,Femenino,325,54,244458.0,337226.0,1.4
2013,Santa Cruz,Metalíferos,Masculino,3861,54,244458.0,337226.0,1.4
2013,Santa Cruz,Minerales no clasificados previamente,Femenino,15,217,244458.0,337226.0,1.4
2013,Santa Cruz,Minerales no clasificados previamente,Masculino,103,217,244458.0,337226.0,1.4
2013,Santa Cruz,No metaliferos,Masculino,8,96,244458.0,337226.0,1.4
2013,Santa Cruz,Rocas de aplicación,Masculino,15,371,244458.0,337226.0,1.4
2013,Santa Cruz,Servicios mineros y actividades relacionadas,Femenino,1,301,244458.0,337226.0,1.4
2013,Santa Cruz,Servicios mineros y actividades relacionadas,Masculino,181,301,244458.0,337226.0,1.4
2013,Santa Fe,Metalíferos,Femenino,1,54,133249.0,3544908.0,26.6
2013,Santa Fe,Metalíferos,Masculino,34,54,133249.0,3544908.0,26.6
2013,Santa Fe,Minerales no clasificados previamente,Masculino,1,217,133249.0,3544908.0,26.6
2013,Santa Fe,No metaliferos,Femenino,1,96,133249.0,3544908.0,26.6
2013,Santa Fe,No metaliferos,Masculino,19,96,133249.0,3544908.0,26.6
2013,Santa Fe,Rocas de aplicación,Femenino,32,371,133249.0,3544908.0,26.6
2013,Santa Fe,Rocas de aplicación,Masculino,302,371,133249.0,3544908.0,26.6
2013,Santa Fe,Servicios mineros y actividades relacionadas,Femenino,3,301,133249.0,3544908.0,26.6
2013,Santa Fe,Servicios mineros y actividades relacionadas,Masculino,10,301,133249.0,3544908.0,26.6
2013,Santiago Del Estero,Minerales no clasificados previamente,Femenino,1,217,136934.0,1060906.0,7.7
2013,Santiago Del Estero,Minerales no clasificados previamente,Masculino,24,217,136934.0,1060906.0,7.7
2013,Santiago Del Estero,No metaliferos,Femenino,6,96,136934.0,1060906.0,7.7
2013,Santiago Del Estero,No metaliferos,Masculino,144,96,136934.0,1060906.0,7.7
2013,Santiago Del Estero,Rocas de aplicación,Femenino,2,371,136934.0,1060906.0,7.7
2013,Santiago Del Estero,Rocas de aplicación,Masculino,91,371,136934.0,1060906.0,7.7
2013,Santiago Del Estero,Servicios mineros y actividades relacionadas,Femenino,1,301,136934.0,1060906.0,7.7
2013,Santiago Del Estero,Servicios mineros y actividades relacionadas,Masculino,59,301,136934.0,1060906.0,7.7
2013,Tierra Del Fuego,No metaliferos,Femenino,2,96,,,
2013,Tierra Del Fuego,No metaliferos,Masculino,23,96,,,
2013,Tierra Del Fuego,Rocas de aplicación,Masculino,14,371,,,
2013,Tierra Del Fuego,Servicios mineros y actividades relacionadas,Masculino,10,301,,,
2013,Tucuman,Metalíferos,Femenino,14,54,22592.0,1731820.0,76.7
2013,Tucuman,Metalíferos,Masculino,62,54,22592.0,1731820.0,76.7
2013,Tucuman,Minerales no clasificados previamente,Femenino,3,217,22592.0,1731820.0,76.7
2013,Tucuman,Minerales no clasificados previamente,Masculino,15,217,22592.0,1731820.0,76.7
2013,Tucuman,No metaliferos,Femenino,11,96,22592.0,1731820.0,76.7
2013,Tucuman,No metaliferos,Masculino,131,96,22592.0,1731820.0,76.7
2013,Tucuman,Rocas de aplicación,Femenino,3,371,22592.0,1731820.0,76.7
2013,Tucuman,Rocas de aplicación,Masculino,76,371,22592.0,1731820.0,76.7
2013,Tucuman,Servicios mineros y actividades relacionadas,Femenino,3,301,22592.0,1731820.0,76.7
2013,Tucuman,Servicios mineros y actividades relacionadas,Masculino,33,301,22592.0,1731820.0,76.7
2014,Buenos Aires,Combustibles-Producción,Masculino,2,8,305907.0,17523996.0,57.3
2014,Buenos Aires,Metalíferos,Femenino,2,47,305907.0,17523996.0,57.3
2014,Buenos Aires,Metalíferos,Masculino,2,47,305907.0,17523996.0,57.3
2014,Buenos Aires,Minerales no clasificados previamente,Femenino,8,215,305907.0,17523996.0,57.3
2014,Buenos Aires,Minerales no clasificados previamente,Masculino,125,215,305907.0,17523996.0,57.3
2014,Buenos Aires,No metaliferos,Femenino,56,92,305907.0,17523996.0,57.3
2014,Buenos Aires,No metaliferos,Masculino,541,92,305907.0,17523996.0,57.3
2014,Buenos Aires,Rocas de aplicación,Femenino,102,374,305907.0,17523996.0,57.3
2014,Buenos Aires,Rocas de aplicación,Masculino,1642,374,305907.0,17523996.0,57.3
2014,Buenos Aires,Servicios mineros y actividades relacionadas,Femenino,46,293,305907.0,17523996.0,57.3
2014,Buenos Aires,Servicios mineros y actividades relacionadas,Masculino,1279,293,305907.0,17523996.0,57.3
2014,CABA,Combustibles-Producción,Femenino,7,8,,,
2014,CABA,Combustibles-Producción,Masculino,33,8,,,
2014,CABA,Litio,Femenino,1,9,,,
2014,CABA,Litio,Masculino,1,9,,,
2014,CABA,Metalíferos,Femenino,81,47,,,
2014,CABA,Metalíferos,Masculino,107,47,,,
2014,CABA,Minerales no clasificados previamente,Femenino,13,215,,,
2014,CABA,Minerales no clasificados previamente,Masculino,71,215,,,
2014,CABA,No metaliferos,Femenino,52,92,,,
2014,CABA,No metaliferos,Masculino,103,92,,,
2014,CABA,Rocas de aplicación,Femenino,19,374,,,
2014,CABA,Rocas de aplicación,Masculino,501,374,,,
2014,CABA,Servicios mineros y actividades relacionadas,Femenino,12,293,,,
2014,CABA,Servicios mineros y actividades relacionadas,Masculino,67,293,,,
2014,Catamarca,Litio,Femenino,16,9,101486.0,429562.0,4.2
2014,Catamarca,Litio,Masculino,207,9,101486.0,429562.0,4.2
2014,Catamarca,Metalíferos,Femenino,149,47,101486.0,429562.0,4.2
